dataset,model,runtime,ari,purity,dbi,f_measure,n_clusters,fuzzyness,max_iterations,tolerance,random_state,strictness,min_obs,max_depth,metric,algorithm,n_neighbors,affinity,eigen_solver,assign_labels
vowel,global_kmeans,3.0461740493774414,-0.007845103684772411,0.26666666666666666,1.2024009823724886,0.08093372500152161,10,,100,1e-05,3,,,,,,,,,
vowel,global_kmeans,3.079962968826294,-0.007845103684772411,0.26666666666666666,1.2024009823724886,0.08093372500152161,10,,100,1e-05,4,,,,,,,,,
vowel,global_kmeans,3.139951229095459,-0.007845103684772411,0.26666666666666666,1.2024009823724886,0.08093372500152161,10,,100,1e-05,5,,,,,,,,,
vowel,global_kmeans,0.7650623321533203,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.0001,1,,,,,,,,,
vowel,global_kmeans,0.7739510536193848,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.0001,2,,,,,,,,,
vowel,global_kmeans,0.7610921859741211,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.0001,3,,,,,,,,,
vowel,global_kmeans,0.7780928611755371,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.0001,4,,,,,,,,,
vowel,global_kmeans,0.7646467685699463,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.0001,5,,,,,,,,,
vowel,global_kmeans,0.7643461227416992,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.001,1,,,,,,,,,
vowel,global_kmeans,0.7613499164581299,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.001,2,,,,,,,,,
vowel,global_kmeans,0.7628982067108154,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.001,3,,,,,,,,,
vowel,global_kmeans,0.7605900764465332,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.001,4,,,,,,,,,
vowel,global_kmeans,0.7680590152740479,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,0.001,5,,,,,,,,,
vowel,global_kmeans,0.7840771675109863,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,1e-05,1,,,,,,,,,
vowel,global_kmeans,0.7720701694488525,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,1e-05,2,,,,,,,,,
vowel,global_kmeans,0.7700071334838867,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,1e-05,3,,,,,,,,,
vowel,global_kmeans,0.7682929039001465,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,1e-05,4,,,,,,,,,
vowel,global_kmeans,0.7628579139709473,-0.009069266523069946,0.2,1.1815326863914288,0.08696371196371194,11,,100,1e-05,5,,,,,,,,,
vowel,global_kmeans,0.8300111293792725,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.0001,1,,,,,,,,,
vowel,global_kmeans,0.8442559242248535,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.0001,2,,,,,,,,,
vowel,global_kmeans,0.8262300491333008,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.0001,3,,,,,,,,,
vowel,global_kmeans,0.8290009498596191,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.0001,4,,,,,,,,,
vowel,global_kmeans,0.8282551765441895,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.0001,5,,,,,,,,,
vowel,global_kmeans,0.8623511791229248,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.001,1,,,,,,,,,
vowel,global_kmeans,0.8604750633239746,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.001,2,,,,,,,,,
vowel,global_kmeans,0.9010651111602784,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.001,3,,,,,,,,,
vowel,global_kmeans,0.9433557987213136,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.001,4,,,,,,,,,
vowel,global_kmeans,0.8967180252075195,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,0.001,5,,,,,,,,,
vowel,global_kmeans,0.842843770980835,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,1e-05,1,,,,,,,,,
vowel,global_kmeans,0.8362109661102295,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,1e-05,2,,,,,,,,,
vowel,global_kmeans,0.8345410823822021,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,1e-05,3,,,,,,,,,
vowel,global_kmeans,0.8319149017333984,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,1e-05,4,,,,,,,,,
vowel,global_kmeans,0.8261041641235352,-0.010064978315892304,0.13333333333333333,1.108950549026885,0.0783090783090783,12,,100,1e-05,5,,,,,,,,,
vowel,global_kmeans,0.3610320091247558,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.0001,1,,,,,,,,,
vowel,global_kmeans,0.3724799156188965,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.0001,2,,,,,,,,,
vowel,global_kmeans,0.3606672286987304,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.0001,3,,,,,,,,,
vowel,global_kmeans,0.3611860275268554,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.0001,4,,,,,,,,,
vowel,global_kmeans,0.3600859642028808,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.0001,5,,,,,,,,,
vowel,global_kmeans,0.3592309951782226,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.001,1,,,,,,,,,
vowel,global_kmeans,0.3601250648498535,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.001,2,,,,,,,,,
vowel,global_kmeans,0.3716609477996826,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.001,3,,,,,,,,,
vowel,global_kmeans,0.3594911098480224,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.001,4,,,,,,,,,
vowel,global_kmeans,0.3610620498657226,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,0.001,5,,,,,,,,,
vowel,global_kmeans,0.3640697002410888,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,1e-05,1,,,,,,,,,
vowel,global_kmeans,0.374701976776123,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,1e-05,2,,,,,,,,,
vowel,global_kmeans,0.3580021858215332,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,1e-05,3,,,,,,,,,
vowel,global_kmeans,0.3650410175323486,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,1e-05,4,,,,,,,,,
vowel,global_kmeans,0.3625998497009277,-0.0002834779914774367,0.9333333333333333,1.2627904198572064,0.022054868208714364,2,,100,1e-05,5,,,,,,,,,
vowel,global_kmeans,0.4980421066284179,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.0001,1,,,,,,,,,
vowel,global_kmeans,0.4935870170593261,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.0001,2,,,,,,,,,
vowel,global_kmeans,0.4893088340759277,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.0001,3,,,,,,,,,
vowel,global_kmeans,0.4867780208587646,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.0001,4,,,,,,,,,
vowel,global_kmeans,0.502150297164917,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.0001,5,,,,,,,,,
vowel,global_kmeans,0.4938709735870361,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.001,1,,,,,,,,,
vowel,global_kmeans,0.4970700740814209,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.001,2,,,,,,,,,
vowel,global_kmeans,0.5350210666656494,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.001,3,,,,,,,,,
vowel,global_kmeans,0.5048069953918457,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.001,4,,,,,,,,,
vowel,global_kmeans,0.4998531341552734,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,0.001,5,,,,,,,,,
vowel,global_kmeans,0.4863951206207275,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,1e-05,1,,,,,,,,,
vowel,global_kmeans,0.4895060062408447,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,1e-05,2,,,,,,,,,
vowel,global_kmeans,0.4886679649353027,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,1e-05,3,,,,,,,,,
vowel,global_kmeans,0.497607946395874,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,1e-05,4,,,,,,,,,
vowel,global_kmeans,0.486368179321289,-0.0009823855682389575,0.8,1.5743827215965593,0.03166331737760309,3,,100,1e-05,5,,,,,,,,,
vowel,global_kmeans,1.3266487121582031,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.0001,1,,,,,,,,,
vowel,global_kmeans,1.1864690780639648,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.0001,2,,,,,,,,,
vowel,global_kmeans,1.1980998516082764,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.0001,3,,,,,,,,,
vowel,global_kmeans,1.1827447414398191,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.0001,4,,,,,,,,,
vowel,global_kmeans,1.1909048557281494,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.0001,5,,,,,,,,,
vowel,global_kmeans,1.2004680633544922,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.001,1,,,,,,,,,
vowel,global_kmeans,1.2000362873077393,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.001,2,,,,,,,,,
vowel,global_kmeans,1.1964638233184814,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.001,3,,,,,,,,,
vowel,global_kmeans,1.192943096160889,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.001,4,,,,,,,,,
vowel,global_kmeans,1.2524681091308594,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,0.001,5,,,,,,,,,
vowel,global_kmeans,1.2503621578216553,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,1e-05,1,,,,,,,,,
vowel,global_kmeans,1.193577766418457,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,1e-05,2,,,,,,,,,
vowel,global_kmeans,1.190922737121582,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,1e-05,3,,,,,,,,,
vowel,global_kmeans,1.200143814086914,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,1e-05,4,,,,,,,,,
vowel,global_kmeans,1.1774699687957764,-0.0020126695844690135,0.6666666666666666,1.4314409960524368,0.04535248535248536,5,,100,1e-05,5,,,,,,,,,
vowel,gmeans,0.0895547866821289,-0.0007163849157861153,0.06666666666666667,0.8867049703462635,0.010141197097718838,20.0,,,,1,0,1,10,,,,,,
vowel,gmeans,0.1337730884552002,-0.0009075466492532208,0.13333333333333333,0.9910591693022022,0.008241758241758242,20.0,,,,2,0,1,10,,,,,,
vowel,gmeans,0.1094958782196044,0.002338718316389371,0.13333333333333333,1.156771805611268,0.003861003861003861,20.0,,,,3,0,1,10,,,,,,
vowel,gmeans,0.0863332748413086,0.002144080155740017,0.13333333333333333,1.134249371798468,0.009855009855009854,20.0,,,,4,0,1,10,,,,,,
vowel,gmeans,0.0736823081970214,0.0008333032867809023,0.13333333333333333,1.0389942283518048,0.008503895026806077,20.0,,,,5,0,1,10,,,,,,
vowel,gmeans,0.141726016998291,0.014496314179689027,0.06666666666666667,1.1506450636942172,0.0,30.0,,,,1,0,1,15,,,,,,
vowel,gmeans,0.1484661102294922,0.022005446397616438,0.13333333333333333,1.134112674258664,0.0,30.0,,,,2,0,1,15,,,,,,
vowel,gmeans,0.1296639442443847,0.01633010844143955,0.06666666666666667,1.0418440108283389,0.0,30.0,,,,3,0,1,15,,,,,,
vowel,gmeans,0.1063423156738281,0.016564529069326647,0.06666666666666667,1.0563179923300454,0.0,30.0,,,,4,0,1,15,,,,,,
vowel,gmeans,0.0859878063201904,0.01599544049315071,0.13333333333333333,1.114715406050178,0.0,30.0,,,,5,0,1,15,,,,,,
vowel,gmeans,0.1015098094940185,-0.009069266523069946,0.13333333333333333,1.2382557012063504,0.0841050841050841,10.0,,,,1,0,1,5,,,,,,
vowel,gmeans,0.1325418949127197,-0.006642657093576242,0.2,1.3857086490927042,0.08966084509562772,10.0,,,,2,0,1,5,,,,,,
vowel,gmeans,0.0818419456481933,-0.006063481942271618,0.2,1.3796949104207616,0.08818916115566834,10.0,,,,3,0,1,5,,,,,,
vowel,gmeans,0.0581839084625244,-0.004228987740272586,0.2,1.3019683991286914,0.09424771250679283,10.0,,,,4,0,1,5,,,,,,
vowel,gmeans,0.0520319938659668,-0.006319833643375949,0.2,1.2631544577843579,0.08836146879625141,10.0,,,,5,0,1,5,,,,,,
vowel,gmeans,0.0929148197174072,-0.0007163849157861153,0.06666666666666667,0.8867049703462635,0.010141197097718838,20.0,,,,1,0,10,10,,,,,,
vowel,gmeans,0.1364862918853759,-0.0009075466492532208,0.13333333333333333,0.9910591693022022,0.008241758241758242,20.0,,,,2,0,10,10,,,,,,
vowel,gmeans,0.1065568923950195,0.002338718316389371,0.13333333333333333,1.156771805611268,0.003861003861003861,20.0,,,,3,0,10,10,,,,,,
vowel,gmeans,0.0867562294006347,0.002144080155740017,0.13333333333333333,1.134249371798468,0.009855009855009854,20.0,,,,4,0,10,10,,,,,,
vowel,gmeans,0.0714101791381836,0.0008333032867809023,0.13333333333333333,1.0389942283518048,0.008503895026806077,20.0,,,,5,0,10,10,,,,,,
vowel,gmeans,0.1046741008758544,0.014496314179689027,0.06666666666666667,1.1506450636942172,0.0,30.0,,,,1,0,10,15,,,,,,
vowel,gmeans,0.144777774810791,0.022005446397616438,0.13333333333333333,1.134112674258664,0.0,30.0,,,,2,0,10,15,,,,,,
vowel,gmeans,0.1267039775848388,0.01633010844143955,0.06666666666666667,1.0418440108283389,0.0,30.0,,,,3,0,10,15,,,,,,
vowel,gmeans,0.10036301612854,0.016564529069326647,0.06666666666666667,1.0563179923300454,0.0,30.0,,,,4,0,10,15,,,,,,
vowel,gmeans,0.0855700969696044,0.01599544049315071,0.13333333333333333,1.114715406050178,0.0,30.0,,,,5,0,10,15,,,,,,
vowel,gmeans,0.061614990234375,-0.009069266523069946,0.13333333333333333,1.2382557012063504,0.0841050841050841,10.0,,,,1,0,10,5,,,,,,
vowel,gmeans,0.1107709407806396,-0.006642657093576242,0.2,1.3857086490927042,0.08966084509562772,10.0,,,,2,0,10,5,,,,,,
vowel,gmeans,0.0815050601959228,-0.006063481942271618,0.2,1.3796949104207616,0.08818916115566834,10.0,,,,3,0,10,5,,,,,,
vowel,gmeans,0.0593039989471435,-0.004228987740272586,0.2,1.3019683991286914,0.09424771250679283,10.0,,,,4,0,10,5,,,,,,
vowel,gmeans,0.053380012512207,-0.006319833643375949,0.2,1.2631544577843579,0.08836146879625141,10.0,,,,5,0,10,5,,,,,,
vowel,gmeans,0.0922458171844482,-0.0007163849157861153,0.06666666666666667,0.8867049703462635,0.010141197097718838,20.0,,,,1,0,5,10,,,,,,
vowel,gmeans,0.1329009532928466,-0.0009075466492532208,0.13333333333333333,0.9910591693022022,0.008241758241758242,20.0,,,,2,0,5,10,,,,,,
vowel,gmeans,0.1045429706573486,0.002338718316389371,0.13333333333333333,1.156771805611268,0.003861003861003861,20.0,,,,3,0,5,10,,,,,,
vowel,gmeans,0.0834832191467285,0.002144080155740017,0.13333333333333333,1.134249371798468,0.009855009855009854,20.0,,,,4,0,5,10,,,,,,
vowel,gmeans,0.072606086730957,0.0008333032867809023,0.13333333333333333,1.0389942283518048,0.008503895026806077,20.0,,,,5,0,5,10,,,,,,
vowel,gmeans,0.1078901290893554,0.014496314179689027,0.06666666666666667,1.1506450636942172,0.0,30.0,,,,1,0,5,15,,,,,,
vowel,gmeans,0.1488220691680908,0.022005446397616438,0.13333333333333333,1.134112674258664,0.0,30.0,,,,2,0,5,15,,,,,,
vowel,gmeans,0.129281997680664,0.01633010844143955,0.06666666666666667,1.0418440108283389,0.0,30.0,,,,3,0,5,15,,,,,,
vowel,gmeans,0.1023840904235839,0.016564529069326647,0.06666666666666667,1.0563179923300454,0.0,30.0,,,,4,0,5,15,,,,,,
vowel,gmeans,0.0873942375183105,0.01599544049315071,0.13333333333333333,1.114715406050178,0.0,30.0,,,,5,0,5,15,,,,,,
vowel,gmeans,0.0596749782562255,-0.009069266523069946,0.13333333333333333,1.2382557012063504,0.0841050841050841,10.0,,,,1,0,5,5,,,,,,
vowel,gmeans,0.1079988479614257,-0.006642657093576242,0.2,1.3857086490927042,0.08966084509562772,10.0,,,,2,0,5,5,,,,,,
vowel,gmeans,0.0975158214569091,-0.006063481942271618,0.2,1.3796949104207616,0.08818916115566834,10.0,,,,3,0,5,5,,,,,,
vowel,gmeans,0.059197187423706,-0.004228987740272586,0.2,1.3019683991286914,0.09424771250679283,10.0,,,,4,0,5,5,,,,,,
vowel,gmeans,0.0529851913452148,-0.006319833643375949,0.2,1.2631544577843579,0.08836146879625141,10.0,,,,5,0,5,5,,,,,,
vowel,gmeans,0.0893440246582031,-0.0007163849157861153,0.06666666666666667,0.8867049703462635,0.010141197097718838,20.0,,,,1,1,1,10,,,,,,
vowel,gmeans,0.1320760250091552,-0.0009075466492532208,0.13333333333333333,0.9910591693022022,0.008241758241758242,20.0,,,,2,1,1,10,,,,,,
vowel,gmeans,0.1046080589294433,0.002338718316389371,0.13333333333333333,1.156771805611268,0.003861003861003861,20.0,,,,3,1,1,10,,,,,,
vowel,gmeans,0.0860152244567871,0.002144080155740017,0.13333333333333333,1.134249371798468,0.009855009855009854,20.0,,,,4,1,1,10,,,,,,
vowel,gmeans,0.1003670692443847,0.0008333032867809023,0.13333333333333333,1.0389942283518048,0.008503895026806077,20.0,,,,5,1,1,10,,,,,,
vowel,gmeans,0.1064221858978271,0.014496314179689027,0.06666666666666667,1.1506450636942172,0.0,30.0,,,,1,1,1,15,,,,,,
vowel,gmeans,0.1484239101409912,0.022005446397616438,0.13333333333333333,1.134112674258664,0.0,30.0,,,,2,1,1,15,,,,,,
vowel,gmeans,0.1306748390197754,0.01633010844143955,0.06666666666666667,1.0418440108283389,0.0,30.0,,,,3,1,1,15,,,,,,
vowel,gmeans,0.1038281917572021,0.016564529069326647,0.06666666666666667,1.0563179923300454,0.0,30.0,,,,4,1,1,15,,,,,,
vowel,gmeans,0.0876669883728027,0.01599544049315071,0.13333333333333333,1.114715406050178,0.0,30.0,,,,5,1,1,15,,,,,,
vowel,gmeans,0.0585050582885742,-0.009069266523069946,0.13333333333333333,1.2382557012063504,0.0841050841050841,10.0,,,,1,1,1,5,,,,,,
vowel,gmeans,0.1037929058074951,-0.006642657093576242,0.2,1.3857086490927042,0.08966084509562772,10.0,,,,2,1,1,5,,,,,,
vowel,gmeans,0.0806078910827636,-0.006063481942271618,0.2,1.3796949104207616,0.08818916115566834,10.0,,,,3,1,1,5,,,,,,
vowel,gmeans,0.0581588745117187,-0.004228987740272586,0.2,1.3019683991286914,0.09424771250679283,10.0,,,,4,1,1,5,,,,,,
vowel,gmeans,0.0520257949829101,-0.006319833643375949,0.2,1.2631544577843579,0.08836146879625141,10.0,,,,5,1,1,5,,,,,,
vowel,gmeans,0.0917360782623291,-0.0007163849157861153,0.06666666666666667,0.8867049703462635,0.010141197097718838,20.0,,,,1,1,10,10,,,,,,
vowel,gmeans,0.1341571807861328,-0.0009075466492532208,0.13333333333333333,0.9910591693022022,0.008241758241758242,20.0,,,,2,1,10,10,,,,,,
vowel,gmeans,0.1057968139648437,0.002338718316389371,0.13333333333333333,1.156771805611268,0.003861003861003861,20.0,,,,3,1,10,10,,,,,,
vowel,gmeans,0.0838358402252197,0.002144080155740017,0.13333333333333333,1.134249371798468,0.009855009855009854,20.0,,,,4,1,10,10,,,,,,
vowel,gmeans,0.0729830265045166,0.0008333032867809023,0.13333333333333333,1.0389942283518048,0.008503895026806077,20.0,,,,5,1,10,10,,,,,,
vowel,gmeans,0.1028139591217041,0.014496314179689027,0.06666666666666667,1.1506450636942172,0.0,30.0,,,,1,1,10,15,,,,,,
vowel,gmeans,0.1454238891601562,0.022005446397616438,0.13333333333333333,1.134112674258664,0.0,30.0,,,,2,1,10,15,,,,,,
vowel,gmeans,0.1295521259307861,0.01633010844143955,0.06666666666666667,1.0418440108283389,0.0,30.0,,,,3,1,10,15,,,,,,
vowel,gmeans,0.101511001586914,0.016564529069326647,0.06666666666666667,1.0563179923300454,0.0,30.0,,,,4,1,10,15,,,,,,
vowel,gmeans,0.0845630168914794,0.01599544049315071,0.13333333333333333,1.114715406050178,0.0,30.0,,,,5,1,10,15,,,,,,
vowel,gmeans,0.0588150024414062,-0.009069266523069946,0.13333333333333333,1.2382557012063504,0.0841050841050841,10.0,,,,1,1,10,5,,,,,,
vowel,gmeans,0.103395938873291,-0.006642657093576242,0.2,1.3857086490927042,0.08966084509562772,10.0,,,,2,1,10,5,,,,,,
vowel,gmeans,0.0806949138641357,-0.006063481942271618,0.2,1.3796949104207616,0.08818916115566834,10.0,,,,3,1,10,5,,,,,,
vowel,gmeans,0.0600719451904296,-0.004228987740272586,0.2,1.3019683991286914,0.09424771250679283,10.0,,,,4,1,10,5,,,,,,
vowel,gmeans,0.0544180870056152,-0.006319833643375949,0.2,1.2631544577843579,0.08836146879625141,10.0,,,,5,1,10,5,,,,,,
vowel,gmeans,0.0922958850860595,-0.0007163849157861153,0.06666666666666667,0.8867049703462635,0.010141197097718838,20.0,,,,1,1,5,10,,,,,,
vowel,gmeans,0.1331489086151123,-0.0009075466492532208,0.13333333333333333,0.9910591693022022,0.008241758241758242,20.0,,,,2,1,5,10,,,,,,
vowel,gmeans,0.1043877601623535,0.002338718316389371,0.13333333333333333,1.156771805611268,0.003861003861003861,20.0,,,,3,1,5,10,,,,,,
vowel,gmeans,0.0845508575439453,0.002144080155740017,0.13333333333333333,1.134249371798468,0.009855009855009854,20.0,,,,4,1,5,10,,,,,,
vowel,gmeans,0.0725150108337402,0.0008333032867809023,0.13333333333333333,1.0389942283518048,0.008503895026806077,20.0,,,,5,1,5,10,,,,,,
vowel,gmeans,0.1048519611358642,0.014496314179689027,0.06666666666666667,1.1506450636942172,0.0,30.0,,,,1,1,5,15,,,,,,
vowel,gmeans,0.1457729339599609,0.022005446397616438,0.13333333333333333,1.134112674258664,0.0,30.0,,,,2,1,5,15,,,,,,
vowel,gmeans,0.1288239955902099,0.01633010844143955,0.06666666666666667,1.0418440108283389,0.0,30.0,,,,3,1,5,15,,,,,,
vowel,gmeans,0.101694107055664,0.016564529069326647,0.06666666666666667,1.0563179923300454,0.0,30.0,,,,4,1,5,15,,,,,,
vowel,gmeans,0.1215648651123046,0.01599544049315071,0.13333333333333333,1.114715406050178,0.0,30.0,,,,5,1,5,15,,,,,,
vowel,gmeans,0.0588128566741943,-0.009069266523069946,0.13333333333333333,1.2382557012063504,0.0841050841050841,10.0,,,,1,1,5,5,,,,,,
vowel,gmeans,0.1041998863220214,-0.006642657093576242,0.2,1.3857086490927042,0.08966084509562772,10.0,,,,2,1,5,5,,,,,,
vowel,gmeans,0.0797088146209716,-0.006063481942271618,0.2,1.3796949104207616,0.08818916115566834,10.0,,,,3,1,5,5,,,,,,
vowel,gmeans,0.0594089031219482,-0.004228987740272586,0.2,1.3019683991286914,0.09424771250679283,10.0,,,,4,1,5,5,,,,,,
vowel,gmeans,0.0531690120697021,-0.006319833643375949,0.2,1.2631544577843579,0.08836146879625141,10.0,,,,5,1,5,5,,,,,,
vowel,gmeans,0.0917341709136962,-0.0007163849157861153,0.06666666666666667,0.8867049703462635,0.010141197097718838,20.0,,,,1,2,1,10,,,,,,
vowel,gmeans,0.1315410137176513,-0.0009075466492532208,0.13333333333333333,0.9910591693022022,0.008241758241758242,20.0,,,,2,2,1,10,,,,,,
vowel,gmeans,0.1049470901489257,0.002338718316389371,0.13333333333333333,1.156771805611268,0.003861003861003861,20.0,,,,3,2,1,10,,,,,,
vowel,gmeans,0.0830590724945068,0.002144080155740017,0.13333333333333333,1.134249371798468,0.009855009855009854,20.0,,,,4,2,1,10,,,,,,
vowel,gmeans,0.0835492610931396,0.0008333032867809023,0.13333333333333333,1.0389942283518048,0.008503895026806077,20.0,,,,5,2,1,10,,,,,,
vowel,gmeans,0.1093389987945556,0.014496314179689027,0.06666666666666667,1.1506450636942172,0.0,30.0,,,,1,2,1,15,,,,,,
vowel,gmeans,0.1448590755462646,0.022005446397616438,0.13333333333333333,1.134112674258664,0.0,30.0,,,,2,2,1,15,,,,,,
vowel,gmeans,0.1267762184143066,0.01633010844143955,0.06666666666666667,1.0418440108283389,0.0,30.0,,,,3,2,1,15,,,,,,
vowel,gmeans,0.1008551120758056,0.016564529069326647,0.06666666666666667,1.0563179923300454,0.0,30.0,,,,4,2,1,15,,,,,,
vowel,gmeans,0.0850710868835449,0.01599544049315071,0.13333333333333333,1.114715406050178,0.0,30.0,,,,5,2,1,15,,,,,,
vowel,gmeans,0.0585439205169677,-0.009069266523069946,0.13333333333333333,1.2382557012063504,0.0841050841050841,10.0,,,,1,2,1,5,,,,,,
vowel,gmeans,0.1039988994598388,-0.006642657093576242,0.2,1.3857086490927042,0.08966084509562772,10.0,,,,2,2,1,5,,,,,,
vowel,gmeans,0.0799531936645507,-0.006063481942271618,0.2,1.3796949104207616,0.08818916115566834,10.0,,,,3,2,1,5,,,,,,
vowel,gmeans,0.0582342147827148,-0.004228987740272586,0.2,1.3019683991286914,0.09424771250679283,10.0,,,,4,2,1,5,,,,,,
vowel,gmeans,0.0516490936279296,-0.006319833643375949,0.2,1.2631544577843579,0.08836146879625141,10.0,,,,5,2,1,5,,,,,,
vowel,gmeans,0.0896739959716796,-0.0007163849157861153,0.06666666666666667,0.8867049703462635,0.010141197097718838,20.0,,,,1,2,10,10,,,,,,
vowel,gmeans,0.1315782070159912,-0.0009075466492532208,0.13333333333333333,0.9910591693022022,0.008241758241758242,20.0,,,,2,2,10,10,,,,,,
vowel,gmeans,0.1043639183044433,0.002338718316389371,0.13333333333333333,1.156771805611268,0.003861003861003861,20.0,,,,3,2,10,10,,,,,,
vowel,gmeans,0.0833048820495605,0.002144080155740017,0.13333333333333333,1.134249371798468,0.009855009855009854,20.0,,,,4,2,10,10,,,,,,
vowel,gmeans,0.0711569786071777,0.0008333032867809023,0.13333333333333333,1.0389942283518048,0.008503895026806077,20.0,,,,5,2,10,10,,,,,,
